id,title,category,tags,scene,pub_time,modify_time,expire_time,status,weight,ext_fields,event_count,event_value_sum,event_value_mean,event_active_days,event_unique_scene_count,event_unique_user_count,event_first_time,event_last_time,event_recency_seconds,event_count_1d,event_count_7d,event_count_30d,event_click_count,event_expose_count,event_buy_count,event_collect_count,event_stay_count,event_click_rate
item_7451,title_7451,category_95,tags_91,scene_0,1667186302,1667211567,1667435035,1,1,{},10.0,10.0,1.0,6.0,2.0,10.0,1667048854.0,1667557433.0,79598.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_7452,title_7452,category_64,tags_40,scene_0,1667383312,1667383338,1667137911,1,10,{},12.0,12.0,1.0,5.0,3.0,12.0,1667178856.0,1667624052.0,12979.0,6.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_7453,title_7453,category_60,tags_49,scene_0,1667123170,1667561880,1667176755,1,1,{},11.0,11.0,1.0,7.0,3.0,11.0,1667038750.0,1667552551.0,84480.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_7454,title_7454,category_61,tags_36,scene_0,1667361807,1667295268,1667385634,1,10,{},9.0,9.0,1.0,4.0,3.0,9.0,1667101980.0,1667624130.0,12901.0,3.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_7455,title_7455,category_15,tags_5,scene_2,1667448526,1667584048,1667086459,1,1,{},6.0,6.0,1.0,4.0,3.0,6.0,1667113975.0,1667574680.0,62351.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_7456,title_7456,category_8,tags_58,scene_2,1667262577,1667612069,1667168357,1,1,{},9.0,9.0,1.0,5.0,3.0,9.0,1667182149.0,1667629471.0,7560.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_7457,title_7457,category_40,tags_73,scene_1,1667551823,1667607350,1667408368,1,10,{},8.0,8.0,1.0,6.0,3.0,8.0,1667037068.0,1667494702.0,142329.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_7458,title_7458,category_21,tags_21,scene_1,1667434296,1667113696,1667431413,1,5,{},11.0,11.0,1.0,5.0,3.0,11.0,1667094358.0,1667585563.0,51468.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_7459,title_7459,category_16,tags_18,scene_0,1667507912,1667412139,1667419266,1,1,{},7.0,7.0,1.0,4.0,3.0,7.0,1667045948.0,1667461316.0,175715.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_7460,title_7460,category_22,tags_53,scene_0,1667469010,1667611616,1667361045,1,5,{},10.0,10.0,1.0,6.0,3.0,10.0,1667047371.0,1667630178.0,6853.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_7461,title_7461,category_28,tags_49,scene_2,1667614694,1667137591,1667171614,1,5,{},16.0,16.0,1.0,6.0,3.0,16.0,1667175628.0,1667630879.0,6152.0,4.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0
item_7462,title_7462,category_10,tags_73,scene_1,1667061871,1667483083,1667191995,1,1,{},12.0,12.0,1.0,6.0,3.0,12.0,1667174196.0,1667628991.0,8040.0,4.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_7463,title_7463,category_52,tags_68,scene_2,1667450523,1667577201,1667271494,1,5,{},7.0,7.0,1.0,5.0,3.0,7.0,1667034963.0,1667484166.0,152865.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_7464,title_7464,category_65,tags_94,scene_1,1667564667,1667163713,1667354670,1,10,{},11.0,11.0,1.0,7.0,3.0,11.0,1667169778.0,1667606490.0,30541.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_7465,title_7465,category_29,tags_77,scene_2,1667186016,1667573912,1667465437,1,1,{},10.0,10.0,1.0,6.0,3.0,10.0,1667042794.0,1667608334.0,28697.0,4.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_7466,title_7466,category_12,tags_33,scene_0,1667511851,1667626018,1667134929,1,5,{},10.0,10.0,1.0,7.0,3.0,10.0,1667033309.0,1667618088.0,18943.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_7467,title_7467,category_9,tags_37,scene_1,1667403498,1667238760,1667395088,1,5,{},19.0,19.0,1.0,7.0,3.0,19.0,1667064793.0,1667605775.0,31256.0,1.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,1.0
item_7468,title_7468,category_34,tags_84,scene_1,1667402157,1667033530,1667621612,1,1,{},6.0,6.0,1.0,3.0,3.0,6.0,1667295931.0,1667469550.0,167481.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_7469,title_7469,category_25,tags_86,scene_1,1667093215,1667264040,1667110940,1,10,{},5.0,5.0,1.0,4.0,3.0,5.0,1667077793.0,1667507097.0,129934.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_7470,title_7470,category_50,tags_100,scene_0,1667475474,1667177167,1667587563,1,10,{},5.0,5.0,1.0,3.0,3.0,5.0,1667188390.0,1667547367.0,89664.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_7471,title_7471,category_25,tags_91,scene_2,1667217047,1667202322,1667481388,1,10,{},10.0,10.0,1.0,6.0,3.0,10.0,1667129492.0,1667636322.0,709.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_7472,title_7472,category_49,tags_3,scene_0,1667357373,1667361403,1667112751,1,5,{},7.0,7.0,1.0,5.0,3.0,7.0,1667198736.0,1667541594.0,95437.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_7473,title_7473,category_34,tags_76,scene_2,1667367202,1667468608,1667213309,1,5,{},11.0,11.0,1.0,5.0,3.0,11.0,1667121308.0,1667611727.0,25304.0,3.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_7474,title_7474,category_17,tags_64,scene_1,1667140720,1667591654,1667390330,1,1,{},14.0,14.0,1.0,7.0,3.0,14.0,1667070980.0,1667595311.0,41720.0,1.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0
item_7475,title_7475,category_22,tags_9,scene_0,1667159666,1667119465,1667320954,1,1,{},17.0,17.0,1.0,8.0,3.0,17.0,1667081016.0,1667636874.0,157.0,1.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,1.0
item_7476,title_7476,category_11,tags_32,scene_1,1667042767,1667270369,1667343147,1,10,{},15.0,15.0,1.0,8.0,3.0,15.0,1667053911.0,1667614214.0,22817.0,2.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0
item_7477,title_7477,category_87,tags_47,scene_1,1667555044,1667253671,1667117597,1,1,{},9.0,9.0,1.0,3.0,2.0,9.0,1667205052.0,1667504831.0,132200.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_7478,title_7478,category_67,tags_24,scene_0,1667394422,1667181928,1667373855,1,1,{},9.0,9.0,1.0,6.0,3.0,9.0,1667129502.0,1667568032.0,68999.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_7479,title_7479,category_39,tags_18,scene_0,1667316945,1667270439,1667105956,1,5,{},13.0,13.0,1.0,7.0,3.0,13.0,1667065070.0,1667548104.0,88927.0,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_7480,title_7480,category_43,tags_19,scene_2,1667514635,1667110856,1667474051,1,5,{},12.0,12.0,1.0,6.0,3.0,12.0,1667084204.0,1667562716.0,74315.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_7481,title_7481,category_72,tags_26,scene_1,1667051077,1667604900,1667488351,1,1,{},14.0,14.0,1.0,6.0,3.0,14.0,1667054058.0,1667558757.0,78274.0,1.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0
item_7482,title_7482,category_79,tags_91,scene_0,1667508898,1667473306,1667211193,1,1,{},12.0,12.0,1.0,6.0,3.0,12.0,1667051562.0,1667555177.0,81854.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_7483,title_7483,category_16,tags_37,scene_0,1667047113,1667357427,1667046735,1,1,{},5.0,5.0,1.0,3.0,3.0,5.0,1667048864.0,1667603298.0,33733.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_7484,title_7484,category_91,tags_97,scene_1,1667218639,1667153618,1667088166,1,10,{},16.0,16.0,1.0,7.0,3.0,16.0,1667059558.0,1667609119.0,27912.0,3.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0
item_7485,title_7485,category_30,tags_73,scene_1,1667381688,1667100977,1667473991,1,1,{},4.0,4.0,1.0,4.0,2.0,4.0,1667140020.0,1667496267.0,140764.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
item_7486,title_7486,category_22,tags_60,scene_1,1667164249,1667474100,1667064097,1,10,{},9.0,9.0,1.0,4.0,3.0,9.0,1667169937.0,1667597240.0,39791.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_7487,title_7487,category_86,tags_16,scene_2,1667591617,1667184748,1667232157,1,1,{},6.0,6.0,1.0,3.0,2.0,6.0,1667124271.0,1667600322.0,36709.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_7488,title_7488,category_30,tags_71,scene_1,1667075013,1667214356,1667157926,1,1,{},14.0,14.0,1.0,7.0,3.0,14.0,1667040508.0,1667622709.0,14322.0,3.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0
item_7489,title_7489,category_74,tags_57,scene_1,1667574406,1667123387,1667468723,1,10,{},9.0,9.0,1.0,6.0,3.0,9.0,1667074781.0,1667517705.0,119326.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_7490,title_7490,category_83,tags_56,scene_2,1667589036,1667251086,1667436806,1,5,{},7.0,7.0,1.0,4.0,2.0,7.0,1667053466.0,1667575044.0,61987.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_7491,title_7491,category_10,tags_19,scene_1,1667272961,1667485698,1667162486,1,1,{},7.0,7.0,1.0,4.0,3.0,7.0,1667116386.0,1667585421.0,51610.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_7492,title_7492,category_8,tags_32,scene_1,1667172350,1667582649,1667099692,1,10,{},8.0,8.0,1.0,4.0,3.0,8.0,1667214135.0,1667510911.0,126120.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_7493,title_7493,category_19,tags_84,scene_1,1667353384,1667488113,1667312580,1,1,{},17.0,17.0,1.0,7.0,3.0,17.0,1667035172.0,1667626183.0,10848.0,1.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,1.0
item_7494,title_7494,category_8,tags_23,scene_1,1667141755,1667440443,1667091522,1,5,{},13.0,13.0,1.0,6.0,3.0,13.0,1667098849.0,1667592832.0,44199.0,1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_7495,title_7495,category_74,tags_67,scene_2,1667148831,1667220967,1667331588,1,1,{},10.0,10.0,1.0,4.0,3.0,10.0,1667101358.0,1667517860.0,119171.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_7496,title_7496,category_53,tags_0,scene_2,1667191462,1667451437,1667044254,1,10,{},14.0,14.0,1.0,7.0,3.0,14.0,1667053439.0,1667558245.0,78786.0,2.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0
item_7497,title_7497,category_78,tags_82,scene_1,1667160578,1667121600,1667556626,1,10,{},9.0,9.0,1.0,6.0,3.0,9.0,1667159937.0,1667613821.0,23210.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_7498,title_7498,category_55,tags_31,scene_0,1667504593,1667180186,1667386753,1,10,{},13.0,13.0,1.0,5.0,3.0,13.0,1667108583.0,1667499369.0,137662.0,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_7499,title_7499,category_97,tags_44,scene_1,1667551539,1667564511,1667244919,1,5,{},8.0,8.0,1.0,5.0,3.0,8.0,1667172854.0,1667577810.0,59221.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_7500,title_7500,category_30,tags_2,scene_1,1667413208,1667043268,1667464856,1,10,{},2.0,2.0,1.0,2.0,2.0,2.0,1667488302.0,1667592032.0,44999.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
item_7501,title_7501,category_53,tags_74,scene_0,1667307355,1667578606,1667583826,1,5,{},5.0,5.0,1.0,4.0,3.0,5.0,1667295816.0,1667604196.0,32835.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_7502,title_7502,category_33,tags_48,scene_0,1667146046,1667622234,1667040380,1,10,{},9.0,9.0,1.0,7.0,3.0,9.0,1667033079.0,1667612072.0,24959.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_7503,title_7503,category_49,tags_92,scene_0,1667254785,1667631122,1667259374,1,10,{},7.0,7.0,1.0,5.0,3.0,7.0,1667085368.0,1667621714.0,15317.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_7504,title_7504,category_25,tags_12,scene_0,1667590630,1667107813,1667130519,1,10,{},5.0,5.0,1.0,4.0,2.0,5.0,1667087284.0,1667576631.0,60400.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_7505,title_7505,category_71,tags_62,scene_0,1667396906,1667500212,1667258754,1,10,{},6.0,6.0,1.0,5.0,3.0,6.0,1667093545.0,1667626272.0,10759.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_7506,title_7506,category_16,tags_51,scene_2,1667530055,1667205162,1667449588,1,1,{},6.0,6.0,1.0,5.0,3.0,6.0,1667114823.0,1667567376.0,69655.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_7507,title_7507,category_98,tags_39,scene_2,1667187331,1667238070,1667223481,1,5,{},5.0,5.0,1.0,4.0,3.0,5.0,1667137356.0,1667472766.0,164265.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_7508,title_7508,category_1,tags_91,scene_2,1667477813,1667605174,1667484823,1,5,{},6.0,6.0,1.0,4.0,3.0,6.0,1667103094.0,1667492348.0,144683.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_7509,title_7509,category_55,tags_83,scene_1,1667033737,1667283414,1667434178,1,1,{},9.0,9.0,1.0,6.0,3.0,9.0,1667088969.0,1667565700.0,71331.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_7510,title_7510,category_22,tags_98,scene_2,1667285587,1667350108,1667248133,1,5,{},5.0,5.0,1.0,2.0,2.0,5.0,1667411085.0,1667502070.0,134961.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_7511,title_7511,category_3,tags_32,scene_1,1667271455,1667122518,1667380921,1,5,{},9.0,9.0,1.0,6.0,3.0,9.0,1667054152.0,1667550246.0,86785.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_7512,title_7512,category_54,tags_65,scene_1,1667299265,1667225190,1667113550,1,5,{},7.0,7.0,1.0,4.0,3.0,7.0,1667058355.0,1667498313.0,138718.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_7513,title_7513,category_69,tags_95,scene_1,1667580891,1667584822,1667113007,1,5,{},10.0,10.0,1.0,6.0,3.0,10.0,1667060743.0,1667585604.0,51427.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_7514,title_7514,category_15,tags_50,scene_1,1667299752,1667523896,1667316651,1,10,{},12.0,12.0,1.0,6.0,3.0,12.0,1667098290.0,1667618834.0,18197.0,4.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_7515,title_7515,category_71,tags_38,scene_1,1667453873,1667139681,1667323248,1,5,{},12.0,12.0,1.0,6.0,3.0,12.0,1667138656.0,1667570684.0,66347.0,2.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_7516,title_7516,category_9,tags_32,scene_1,1667341050,1667460419,1667502242,1,10,{},5.0,5.0,1.0,4.0,3.0,5.0,1667172104.0,1667476486.0,160545.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_7517,title_7517,category_64,tags_13,scene_2,1667130917,1667343976,1667183270,1,5,{},9.0,9.0,1.0,5.0,3.0,9.0,1667100845.0,1667483346.0,153685.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_7518,title_7518,category_42,tags_65,scene_0,1667590887,1667168071,1667558736,1,5,{},8.0,8.0,1.0,5.0,3.0,8.0,1667166112.0,1667568780.0,68251.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_7519,title_7519,category_11,tags_64,scene_1,1667172924,1667454047,1667494202,1,1,{},13.0,13.0,1.0,5.0,3.0,13.0,1667070257.0,1667576201.0,60830.0,1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_7520,title_7520,category_94,tags_78,scene_0,1667472136,1667422122,1667175190,1,1,{},10.0,10.0,1.0,5.0,3.0,10.0,1667113010.0,1667634352.0,2679.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_7521,title_7521,category_85,tags_43,scene_0,1667320064,1667062776,1667549728,1,1,{},15.0,15.0,1.0,7.0,3.0,15.0,1667085408.0,1667553247.0,83784.0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0
item_7522,title_7522,category_31,tags_98,scene_1,1667259933,1667229378,1667614281,1,10,{},13.0,13.0,1.0,5.0,3.0,13.0,1667095944.0,1667633913.0,3118.0,3.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0
item_7523,title_7523,category_81,tags_100,scene_2,1667392843,1667159985,1667054512,1,5,{},10.0,10.0,1.0,6.0,3.0,10.0,1667043251.0,1667553330.0,83701.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_7524,title_7524,category_84,tags_67,scene_2,1667136393,1667571592,1667497293,1,10,{},5.0,5.0,1.0,4.0,3.0,5.0,1667079972.0,1667520628.0,116403.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_7525,title_7525,category_61,tags_74,scene_2,1667223790,1667349367,1667315955,1,1,{},9.0,9.0,1.0,5.0,3.0,9.0,1667068110.0,1667599565.0,37466.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_7526,title_7526,category_70,tags_6,scene_0,1667127662,1667235127,1667238194,1,10,{},11.0,11.0,1.0,6.0,3.0,11.0,1667089616.0,1667636820.0,211.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_7527,title_7527,category_55,tags_28,scene_1,1667470058,1667118552,1667342115,1,10,{},8.0,8.0,1.0,5.0,3.0,8.0,1667131683.0,1667631408.0,5623.0,3.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_7528,title_7528,category_16,tags_41,scene_2,1667346570,1667215873,1667415574,1,10,{},9.0,9.0,1.0,6.0,3.0,9.0,1667069896.0,1667496964.0,140067.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
item_7529,title_7529,category_20,tags_40,scene_1,1667589505,1667274423,1667594006,1,1,{},7.0,7.0,1.0,5.0,3.0,7.0,1667054486.0,1667592319.0,44712.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_7530,title_7530,category_39,tags_26,scene_2,1667114535,1667509393,1667224073,1,10,{},8.0,8.0,1.0,6.0,3.0,8.0,1667056782.0,1667536928.0,100103.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_7531,title_7531,category_15,tags_92,scene_0,1667049077,1667066317,1667344764,1,5,{},10.0,10.0,1.0,5.0,3.0,10.0,1667088349.0,1667630144.0,6887.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_7532,title_7532,category_24,tags_74,scene_1,1667140980,1667609672,1667185233,1,5,{},6.0,6.0,1.0,4.0,3.0,6.0,1667048157.0,1667454157.0,182874.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_7533,title_7533,category_55,tags_44,scene_2,1667501757,1667325755,1667193599,1,1,{},8.0,8.0,1.0,5.0,3.0,8.0,1667068865.0,1667567387.0,69644.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_7534,title_7534,category_68,tags_83,scene_2,1667113188,1667162600,1667085500,1,10,{},10.0,10.0,1.0,7.0,3.0,10.0,1667063083.0,1667583308.0,53723.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_7535,title_7535,category_67,tags_4,scene_2,1667359669,1667337327,1667215044,1,1,{},4.0,4.0,1.0,4.0,3.0,4.0,1667147313.0,1667616972.0,20059.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
item_7536,title_7536,category_8,tags_50,scene_1,1667283899,1667449048,1667197212,1,5,{},6.0,6.0,1.0,5.0,3.0,6.0,1667033935.0,1667377371.0,259660.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0
item_7537,title_7537,category_55,tags_53,scene_0,1667504101,1667155906,1667611229,1,5,{},5.0,5.0,1.0,5.0,3.0,5.0,1667040201.0,1667635439.0,1592.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0
item_7538,title_7538,category_25,tags_30,scene_0,1667585486,1667485705,1667466140,1,5,{},7.0,7.0,1.0,5.0,3.0,7.0,1667086424.0,1667599417.0,37614.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_7539,title_7539,category_52,tags_47,scene_2,1667545196,1667406669,1667353610,1,5,{},4.0,4.0,1.0,3.0,2.0,4.0,1667069182.0,1667327930.0,309101.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
item_7540,title_7540,category_20,tags_1,scene_0,1667443548,1667257666,1667074527,1,1,{},11.0,11.0,1.0,6.0,3.0,11.0,1667093851.0,1667632119.0,4912.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_7541,title_7541,category_51,tags_56,scene_0,1667269689,1667564610,1667064455,1,1,{},18.0,18.0,1.0,7.0,3.0,18.0,1667034810.0,1667605225.0,31806.0,2.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,1.0
item_7542,title_7542,category_14,tags_88,scene_0,1667401717,1667556163,1667081883,1,1,{},7.0,7.0,1.0,4.0,3.0,7.0,1667152908.0,1667425227.0,211804.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_7543,title_7543,category_46,tags_92,scene_1,1667393586,1667521424,1667033405,1,1,{},11.0,11.0,1.0,7.0,3.0,11.0,1667067282.0,1667594134.0,42897.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_7544,title_7544,category_28,tags_83,scene_2,1667466276,1667341154,1667156708,1,10,{},11.0,11.0,1.0,5.0,3.0,11.0,1667157458.0,1667567906.0,69125.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_7545,title_7545,category_15,tags_8,scene_2,1667091191,1667209370,1667209560,1,5,{},8.0,8.0,1.0,7.0,3.0,8.0,1667105482.0,1667614068.0,22963.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_7546,title_7546,category_6,tags_40,scene_0,1667172297,1667302404,1667116806,1,1,{},12.0,12.0,1.0,6.0,3.0,12.0,1667112933.0,1667604169.0,32862.0,2.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_7547,title_7547,category_26,tags_7,scene_0,1667628264,1667476515,1667114356,1,1,{},14.0,14.0,1.0,5.0,3.0,14.0,1667101194.0,1667604489.0,32542.0,1.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0
item_7548,title_7548,category_72,tags_53,scene_1,1667612419,1667474087,1667630387,1,10,{},10.0,10.0,1.0,6.0,3.0,10.0,1667050231.0,1667636468.0,563.0,3.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_7549,title_7549,category_4,tags_28,scene_1,1667597911,1667605237,1667123154,1,1,{},10.0,10.0,1.0,8.0,3.0,10.0,1667035069.0,1667613907.0,23124.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_7550,title_7550,category_84,tags_61,scene_1,1667086410,1667192036,1667430006,1,5,{},12.0,12.0,1.0,5.0,3.0,12.0,1667070520.0,1667554876.0,82155.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0
item_7551,title_7551,category_55,tags_92,scene_0,1667139644,1667154146,1667393051,1,5,{},10.0,10.0,1.0,5.0,2.0,10.0,1667145189.0,1667448061.0,188970.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0
item_7552,title_7552,category_12,tags_68,scene_1,1667447152,1667188705,1667332095,1,5,{},8.0,8.0,1.0,5.0,3.0,8.0,1667117102.0,1667609835.0,27196.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_7553,title_7553,category_54,tags_32,scene_1,1667561420,1667218829,1667575011,1,5,{},8.0,8.0,1.0,4.0,2.0,8.0,1667188496.0,1667600711.0,36320.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_7554,title_7554,category_17,tags_57,scene_2,1667540896,1667443939,1667201199,1,1,{},8.0,8.0,1.0,5.0,3.0,8.0,1667149052.0,1667615578.0,21453.0,4.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
item_7555,title_7555,category_54,tags_43,scene_1,1667618223,1667407413,1667391325,1,1,{},3.0,3.0,1.0,3.0,1.0,3.0,1667282558.0,1667621812.0,15219.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0
item_7556,title_7556,category_80,tags_63,scene_1,1667314527,1667458619,1667289482,1,5,{},7.0,7.0,1.0,6.0,3.0,7.0,1667050407.0,1667436482.0,200549.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_7557,title_7557,category_55,tags_94,scene_0,1667093917,1667237851,1667188459,1,10,{},16.0,16.0,1.0,7.0,3.0,16.0,1667076528.0,1667624456.0,12575.0,5.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0
item_7558,title_7558,category_45,tags_39,scene_0,1667376920,1667340966,1667443926,1,1,{},11.0,11.0,1.0,6.0,3.0,11.0,1667058212.0,1667530238.0,106793.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_7559,title_7559,category_45,tags_1,scene_0,1667055350,1667261189,1667262461,1,10,{},7.0,7.0,1.0,4.0,3.0,7.0,1667056832.0,1667593358.0,43673.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0
item_7560,title_7560,category_73,tags_60,scene_2,1667310688,1667121083,1667562723,1,10,{},11.0,11.0,1.0,6.0,2.0,11.0,1667079015.0,1667499559.0,137472.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,1.0
item_7561,title_7561,category_72,tags_98,scene_1,1667551261,1667132578,1667103514,1,1,{},9.0,9.0,1.0,5.0,3.0,9.0,1667032846.0,1667481141.0,155890.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
